timestep	potential_energy	temperature
4523000	-15909.97904	1.279015632e-11
4524000	-15909.97904	1.278795403e-11
4525000	-15909.97904	1.278575209e-11
4526000	-15909.97904	1.278355051e-11
4527000	-15909.97904	1.278134929e-11
4528000	-15909.97904	1.277914841e-11
4529000	-15909.97904	1.277694789e-11
4530000	-15909.97904	1.277474772e-11
4531000	-15909.97904	1.277254791e-11
4532000	-15909.97904	1.277034845e-11
4533000	-15909.97904	1.276814934e-11
4534000	-15909.97904	1.276595059e-11
4535000	-15909.97904	1.276375219e-11
4536000	-15909.97904	1.276155415e-11
4537000	-15909.97904	1.275935645e-11
4538000	-15909.97904	1.275715911e-11
4539000	-15909.97904	1.275496213e-11
4540000	-15909.97904	1.275276549e-11
4541000	-15909.97904	1.275056921e-11
4542000	-15909.97904	1.274837328e-11
4543000	-15909.97904	1.274617771e-11
4544000	-15909.97904	1.274398249e-11
4545000	-15909.97904	1.274178762e-11
4546000	-15909.97904	1.27395931e-11
4547000	-15909.97904	1.273739894e-11
4548000	-15909.97904	1.273520513e-11
4549000	-15909.97904	1.273301167e-11
4550000	-15909.97904	1.273081857e-11
4551000	-15909.97904	1.272862582e-11
4552000	-15909.97904	1.272643342e-11
4553000	-15909.97904	1.272424137e-11
4554000	-15909.97904	1.272204968e-11
4555000	-15909.97904	1.271985833e-11
4556000	-15909.97904	1.271766734e-11
4557000	-15909.97904	1.271547671e-11
4558000	-15909.97904	1.271328642e-11
4559000	-15909.97904	1.271109649e-11
4560000	-15909.97904	1.270890691e-11
4561000	-15909.97904	1.270671768e-11
4562000	-15909.97904	1.27045288e-11
4563000	-15909.97904	1.270234028e-11
4564000	-15909.97904	1.27001521e-11
4565000	-15909.97904	1.269796428e-11
4566000	-15909.97904	1.269577681e-11
4567000	-15909.97904	1.26935897e-11
4568000	-15909.97904	1.269140293e-11
4569000	-15909.97904	1.268921652e-11
4570000	-15909.97904	1.268703045e-11
4571000	-15909.97904	1.268484474e-11
4572000	-15909.97904	1.268265939e-11
4573000	-15909.97904	1.268047438e-11
4574000	-15909.97904	1.267828972e-11
4575000	-15909.97904	1.267610542e-11
4576000	-15909.97904	1.267392147e-11
4577000	-15909.97904	1.267173786e-11
4578000	-15909.97904	1.266955461e-11
4579000	-15909.97904	1.266737172e-11
4580000	-15909.97904	1.266518917e-11
4581000	-15909.97904	1.266300697e-11
4582000	-15909.97904	1.266082513e-11
4583000	-15909.97904	1.265864363e-11
4584000	-15909.97904	1.265646249e-11
4585000	-15909.97904	1.26542817e-11
4586000	-15909.97904	1.265210126e-11
4587000	-15909.97904	1.264992116e-11
4588000	-15909.97904	1.264774142e-11
4589000	-15909.97904	1.264556204e-11
4590000	-15909.97904	1.2643383e-11
4591000	-15909.97904	1.264120431e-11
4592000	-15909.97904	1.263902597e-11
4593000	-15909.97904	1.263684799e-11
4594000	-15909.97904	1.263467035e-11
4595000	-15909.97904	1.263249307e-11
4596000	-15909.97904	1.263031613e-11
4597000	-15909.97904	1.262813955e-11
4598000	-15909.97904	1.262596331e-11
4599000	-15909.97904	1.262378743e-11
4600000	-15909.97904	1.26216119e-11
4601000	-15909.97904	1.261943671e-11
4602000	-15909.97904	1.261726188e-11
4603000	-15909.97904	1.26150874e-11
4604000	-15909.97904	1.261291327e-11
4605000	-15909.97904	1.261073948e-11
4606000	-15909.97904	1.260856605e-11
4607000	-15909.97904	1.260639297e-11
4608000	-15909.97904	1.260422023e-11
4609000	-15909.97904	1.260204785e-11
4610000	-15909.97904	1.259987582e-11
4611000	-15909.97904	1.259770413e-11
4612000	-15909.97904	1.25955328e-11
4613000	-15909.97904	1.259336182e-11
4614000	-15909.97904	1.259119118e-11
4615000	-15909.97904	1.25890209e-11
4616000	-15909.97904	1.258685096e-11
4617000	-15909.97904	1.258468138e-11
4618000	-15909.97904	1.258251214e-11
4619000	-15909.97904	1.258034325e-11
4620000	-15909.97904	1.257817471e-11
4621000	-15909.97904	1.257600652e-11
4622000	-15909.97904	1.257383869e-11
4623000	-15909.97904	1.257167119e-11
4624000	-15909.97904	1.256950405e-11
4625000	-15909.97904	1.256733726e-11
4626000	-15909.97904	1.256517082e-11
4627000	-15909.97904	1.256300472e-11
4628000	-15909.97904	1.256083898e-11
4629000	-15909.97904	1.255867358e-11
4630000	-15909.97904	1.255650854e-11
4631000	-15909.97904	1.255434384e-11
4632000	-15909.97904	1.255217949e-11
4633000	-15909.97904	1.255001549e-11
4634000	-15909.97904	1.254785183e-11
4635000	-15909.97904	1.254568853e-11
4636000	-15909.97904	1.254352557e-11
4637000	-15909.97904	1.254136297e-11
4638000	-15909.97904	1.253920071e-11
4639000	-15909.97904	1.25370388e-11
4640000	-15909.97904	1.253487724e-11
4641000	-15909.97904	1.253271602e-11
4642000	-15909.97904	1.253055516e-11
4643000	-15909.97904	1.252839464e-11
4644000	-15909.97904	1.252623447e-11
4645000	-15909.97904	1.252407465e-11
4646000	-15909.97904	1.252191518e-11
4647000	-15909.97904	1.251975605e-11
4648000	-15909.97904	1.251759728e-11
4649000	-15909.97904	1.251543885e-11
4650000	-15909.97904	1.251328077e-11
4651000	-15909.97904	1.251112304e-11
4652000	-15909.97904	1.250896565e-11
4653000	-15909.97904	1.250680861e-11
4654000	-15909.97904	1.250465192e-11
4655000	-15909.97904	1.250249558e-11
4656000	-15909.97904	1.250033959e-11
4657000	-15909.97904	1.249818394e-11
4658000	-15909.97904	1.249602864e-11
4659000	-15909.97904	1.249387369e-11
4660000	-15909.97904	1.249171908e-11
4661000	-15909.97904	1.248956483e-11
4662000	-15909.97904	1.248741092e-11
4663000	-15909.97904	1.248525736e-11
4664000	-15909.97904	1.248310414e-11
4665000	-15909.97904	1.248095127e-11
4666000	-15909.97904	1.247879875e-11
4667000	-15909.97904	1.247664658e-11
4668000	-15909.97904	1.247449475e-11
4669000	-15909.97904	1.247234327e-11
4670000	-15909.97904	1.247019214e-11
4671000	-15909.97904	1.246804135e-11
4672000	-15909.97904	1.246589091e-11
4673000	-15909.97904	1.246374082e-11
4674000	-15909.97904	1.246159107e-11
4675000	-15909.97904	1.245944168e-11
4676000	-15909.97904	1.245729262e-11
4677000	-15909.97904	1.245514392e-11
4678000	-15909.97904	1.245299556e-11
4679000	-15909.97904	1.245084755e-11
4680000	-15909.97904	1.244869988e-11
4681000	-15909.97904	1.244655256e-11
4682000	-15909.97904	1.244440559e-11
4683000	-15909.97904	1.244225896e-11
4684000	-15909.97904	1.244011268e-11
4685000	-15909.97904	1.243796674e-11
4686000	-15909.97904	1.243582116e-11
4687000	-15909.97904	1.243367591e-11
4688000	-15909.97904	1.243153102e-11
4689000	-15909.97904	1.242938647e-11
4690000	-15909.97904	1.242724226e-11
4691000	-15909.97904	1.242509841e-11
4692000	-15909.97904	1.242295489e-11
4693000	-15909.97904	1.242081173e-11
4694000	-15909.97904	1.241866891e-11
4695000	-15909.97904	1.241652643e-11
4696000	-15909.97904	1.24143843e-11
4697000	-15909.97904	1.241224252e-11
4698000	-15909.97904	1.241010108e-11
4699000	-15909.97904	1.240795999e-11
4700000	-15909.97904	1.240581924e-11
4701000	-15909.97904	1.240367884e-11
4702000	-15909.97904	1.240153879e-11
4703000	-15909.97904	1.239939908e-11
4704000	-15909.97904	1.239725971e-11
4705000	-15909.97904	1.239512069e-11
4706000	-15909.97904	1.239298202e-11
4707000	-15909.97904	1.239084369e-11
4708000	-15909.97904	1.23887057e-11
4709000	-15909.97904	1.238656806e-11
4710000	-15909.97904	1.238443077e-11
4711000	-15909.97904	1.238229382e-11
4712000	-15909.97904	1.238015722e-11
4713000	-15909.97904	1.237802096e-11
4714000	-15909.97904	1.237588504e-11
4715000	-15909.97904	1.237374947e-11
4716000	-15909.97904	1.237161425e-11
4717000	-15909.97904	1.236947937e-11
4718000	-15909.97904	1.236734483e-11
4719000	-15909.97904	1.236521064e-11
4720000	-15909.97904	1.23630768e-11
4721000	-15909.97904	1.236094329e-11
4722000	-15909.97904	1.235881014e-11
4723000	-15909.97904	1.235667733e-11
4724000	-15909.97904	1.235454486e-11
4725000	-15909.97904	1.235241273e-11
4726000	-15909.97904	1.235028095e-11
4727000	-15909.97904	1.234814952e-11
4728000	-15909.97904	1.234601843e-11
4729000	-15909.97904	1.234388768e-11
4730000	-15909.97904	1.234175728e-11
4731000	-15909.97904	1.233962722e-11
4732000	-15909.97904	1.23374975e-11
4733000	-15909.97904	1.233536813e-11
4734000	-15909.97904	1.23332391e-11
4735000	-15909.97904	1.233111042e-11
4736000	-15909.97904	1.232898208e-11
4737000	-15909.97904	1.232685409e-11
4738000	-15909.97904	1.232472643e-11
4739000	-15909.97904	1.232259913e-11
4740000	-15909.97904	1.232047216e-11
4741000	-15909.97904	1.231834554e-11
4742000	-15909.97904	1.231621926e-11
4743000	-15909.97904	1.231409333e-11
4744000	-15909.97904	1.231196774e-11
4745000	-15909.97904	1.230984249e-11
4746000	-15909.97904	1.230771759e-11
4747000	-15909.97904	1.230559303e-11
4748000	-15909.97904	1.230346881e-11
4749000	-15909.97904	1.230134494e-11
4750000	-15909.97904	1.229922141e-11
4751000	-15909.97904	1.229709822e-11
4752000	-15909.97904	1.229497537e-11
4753000	-15909.97904	1.229285287e-11
4754000	-15909.97904	1.229073071e-11
4755000	-15909.97904	1.22886089e-11
4756000	-15909.97904	1.228648743e-11
4757000	-15909.97904	1.22843663e-11
4758000	-15909.97904	1.228224551e-11
4759000	-15909.97904	1.228012506e-11
4760000	-15909.97904	1.227800496e-11
4761000	-15909.97904	1.22758852e-11
4762000	-15909.97904	1.227376579e-11
4763000	-15909.97904	1.227164671e-11
4764000	-15909.97904	1.226952798e-11
4765000	-15909.97904	1.226740959e-11
4766000	-15909.97904	1.226529155e-11
4767000	-15909.97904	1.226317384e-11
4768000	-15909.97904	1.226105648e-11
4769000	-15909.97904	1.225893946e-11
4770000	-15909.97904	1.225682278e-11
4771000	-15909.97904	1.225470645e-11
4772000	-15909.97904	1.225259045e-11
4773000	-15909.97904	1.22504748e-11
4774000	-15909.97904	1.224835949e-11
4775000	-15909.97904	1.224624453e-11
4776000	-15909.97904	1.22441299e-11
4777000	-15909.97904	1.224201562e-11
4778000	-15909.97904	1.223990168e-11
4779000	-15909.97904	1.223778808e-11
4780000	-15909.97904	1.223567482e-11
4781000	-15909.97904	1.22335619e-11
4782000	-15909.97904	1.223144933e-11
4783000	-15909.97904	1.22293371e-11
4784000	-15909.97904	1.222722521e-11
4785000	-15909.97904	1.222511366e-11
4786000	-15909.97904	1.222300245e-11
4787000	-15909.97904	1.222089158e-11
4788000	-15909.97904	1.221878106e-11
4789000	-15909.97904	1.221667087e-11
4790000	-15909.97904	1.221456103e-11
4791000	-15909.97904	1.221245153e-11
4792000	-15909.97904	1.221034237e-11
4793000	-15909.97904	1.220823355e-11
4794000	-15909.97904	1.220612507e-11
4795000	-15909.97904	1.220401693e-11
4796000	-15909.97904	1.220190914e-11
4797000	-15909.97904	1.219980168e-11
4798000	-15909.97904	1.219769457e-11
4799000	-15909.97904	1.219558779e-11
4800000	-15909.97904	1.219348136e-11
4801000	-15909.97904	1.219137527e-11
4802000	-15909.97904	1.218926952e-11
4803000	-15909.97904	1.218716411e-11
4804000	-15909.97904	1.218505904e-11
4805000	-15909.97904	1.218295431e-11
4806000	-15909.97904	1.218084992e-11
4807000	-15909.97904	1.217874587e-11
4808000	-15909.97904	1.217664216e-11
4809000	-15909.97904	1.21745388e-11
4810000	-15909.97904	1.217243577e-11
4811000	-15909.97904	1.217033308e-11
4812000	-15909.97904	1.216823074e-11
4813000	-15909.97904	1.216612873e-11
4814000	-15909.97904	1.216402706e-11
4815000	-15909.97904	1.216192574e-11
4816000	-15909.97904	1.215982475e-11
4817000	-15909.97904	1.215772411e-11
4818000	-15909.97904	1.21556238e-11
4819000	-15909.97904	1.215352383e-11
4820000	-15909.97904	1.215142421e-11
4821000	-15909.97904	1.214932492e-11
4822000	-15909.97904	1.214722597e-11
4823000	-15909.97904	1.214512737e-11
4824000	-15909.97904	1.21430291e-11
4825000	-15909.97904	1.214093117e-11
4826000	-15909.97904	1.213883358e-11
4827000	-15909.97904	1.213673634e-11
4828000	-15909.97904	1.213463943e-11
4829000	-15909.97904	1.213254286e-11
4830000	-15909.97904	1.213044663e-11
4831000	-15909.97904	1.212835074e-11
4832000	-15909.97904	1.212625519e-11
4833000	-15909.97904	1.212415997e-11
4834000	-15909.97904	1.21220651e-11
4835000	-15909.97904	1.211997057e-11
4836000	-15909.97904	1.211787637e-11
4837000	-15909.97904	1.211578252e-11
4838000	-15909.97904	1.2113689e-11
4839000	-15909.97904	1.211159582e-11
4840000	-15909.97904	1.210950299e-11
4841000	-15909.97904	1.210741049e-11
4842000	-15909.97904	1.210531832e-11
4843000	-15909.97904	1.21032265e-11
4844000	-15909.97904	1.210113502e-11
4845000	-15909.97904	1.209904388e-11
4846000	-15909.97904	1.209695307e-11
4847000	-15909.97904	1.20948626e-11
4848000	-15909.97904	1.209277247e-11
4849000	-15909.97904	1.209068268e-11
4850000	-15909.97904	1.208859323e-11
4851000	-15909.97904	1.208650412e-11
4852000	-15909.97904	1.208441534e-11
4853000	-15909.97904	1.208232691e-11
4854000	-15909.97904	1.208023881e-11
4855000	-15909.97904	1.207815105e-11
4856000	-15909.97904	1.207606363e-11
4857000	-15909.97904	1.207397654e-11
4858000	-15909.97904	1.20718898e-11
4859000	-15909.97904	1.206980339e-11
4860000	-15909.97904	1.206771732e-11
4861000	-15909.97904	1.206563159e-11
4862000	-15909.97904	1.20635462e-11
4863000	-15909.97904	1.206146114e-11
4864000	-15909.97904	1.205937642e-11
4865000	-15909.97904	1.205729204e-11
4866000	-15909.97904	1.2055208e-11
4867000	-15909.97904	1.205312429e-11
4868000	-15909.97904	1.205104093e-11
4869000	-15909.97904	1.20489579e-11
4870000	-15909.97904	1.204687521e-11
4871000	-15909.97904	1.204479285e-11
4872000	-15909.97904	1.204271083e-11
4873000	-15909.97904	1.204062915e-11
4874000	-15909.97904	1.203854781e-11
4875000	-15909.97904	1.203646681e-11
4876000	-15909.97904	1.203438614e-11
4877000	-15909.97904	1.203230581e-11
4878000	-15909.97904	1.203022581e-11
4879000	-15909.97904	1.202814616e-11
4880000	-15909.97904	1.202606684e-11
4881000	-15909.97904	1.202398786e-11
4882000	-15909.97904	1.202190921e-11
4883000	-15909.97904	1.20198309e-11
4884000	-15909.97904	1.201775293e-11
4885000	-15909.97904	1.20156753e-11
4886000	-15909.97904	1.2013598e-11
4887000	-15909.97904	1.201152104e-11
4888000	-15909.97904	1.200944441e-11
4889000	-15909.97904	1.200736813e-11
4890000	-15909.97904	1.200529217e-11
4891000	-15909.97904	1.200321656e-11
4892000	-15909.97904	1.200114128e-11
4893000	-15909.97904	1.199906634e-11
4894000	-15909.97904	1.199699174e-11
4895000	-15909.97904	1.199491747e-11
4896000	-15909.97904	1.199284353e-11
4897000	-15909.97904	1.199076994e-11
4898000	-15909.97904	1.198869668e-11
4899000	-15909.97904	1.198662375e-11
4900000	-15909.97904	1.198455117e-11
4901000	-15909.97904	1.198247892e-11
4902000	-15909.97904	1.1980407e-11
4903000	-15909.97904	1.197833542e-11
4904000	-15909.97904	1.197626418e-11
4905000	-15909.97904	1.197419327e-11
4906000	-15909.97904	1.19721227e-11
4907000	-15909.97904	1.197005246e-11
4908000	-15909.97904	1.196798256e-11
4909000	-15909.97904	1.1965913e-11
4910000	-15909.97904	1.196384377e-11
4911000	-15909.97904	1.196177487e-11
4912000	-15909.97904	1.195970632e-11
4913000	-15909.97904	1.19576381e-11
4914000	-15909.97904	1.195557021e-11
4915000	-15909.97904	1.195350266e-11
4916000	-15909.97904	1.195143544e-11
4917000	-15909.97904	1.194936856e-11
4918000	-15909.97904	1.194730202e-11
4919000	-15909.97904	1.194523581e-11
4920000	-15909.97904	1.194316993e-11
4921000	-15909.97904	1.194110439e-11
4922000	-15909.97904	1.193903919e-11
4923000	-15909.97904	1.193697432e-11
4924000	-15909.97904	1.193490978e-11
4925000	-15909.97904	1.193284559e-11
4926000	-15909.97904	1.193078172e-11
4927000	-15909.97904	1.192871819e-11
4928000	-15909.97904	1.1926655e-11
4929000	-15909.97904	1.192459214e-11
4930000	-15909.97904	1.192252961e-11
4931000	-15909.97904	1.192046742e-11
4932000	-15909.97904	1.191840557e-11
4933000	-15909.97904	1.191634404e-11
4934000	-15909.97904	1.191428286e-11
4935000	-15909.97904	1.191222201e-11
4936000	-15909.97904	1.191016149e-11
4937000	-15909.97904	1.19081013e-11
4938000	-15909.97904	1.190604146e-11
4939000	-15909.97904	1.190398194e-11
4940000	-15909.97904	1.190192276e-11
4941000	-15909.97904	1.189986392e-11
4942000	-15909.97904	1.18978054e-11
4943000	-15909.97904	1.189574723e-11
4944000	-15909.97904	1.189368938e-11
4945000	-15909.97904	1.189163187e-11
4946000	-15909.97904	1.18895747e-11
4947000	-15909.97904	1.188751786e-11
4948000	-15909.97904	1.188546135e-11
4949000	-15909.97904	1.188340517e-11
4950000	-15909.97904	1.188134933e-11
4951000	-15909.97904	1.187929383e-11
4952000	-15909.97904	1.187723866e-11
4953000	-15909.97904	1.187518382e-11
4954000	-15909.97904	1.187312931e-11
4955000	-15909.97904	1.187107514e-11
4956000	-15909.97904	1.18690213e-11
4957000	-15909.97904	1.18669678e-11
4958000	-15909.97904	1.186491463e-11
4959000	-15909.97904	1.186286179e-11
4960000	-15909.97904	1.186080928e-11
4961000	-15909.97904	1.185875711e-11
4962000	-15909.97904	1.185670528e-11
4963000	-15909.97904	1.185465377e-11
4964000	-15909.97904	1.18526026e-11
4965000	-15909.97904	1.185055176e-11
4966000	-15909.97904	1.184850126e-11
4967000	-15909.97904	1.184645108e-11
4968000	-15909.97904	1.184440124e-11
4969000	-15909.97904	1.184235174e-11
4970000	-15909.97904	1.184030256e-11
4971000	-15909.97904	1.183825372e-11
4972000	-15909.97904	1.183620522e-11
4973000	-15909.97904	1.183415704e-11
4974000	-15909.97904	1.18321092e-11
4975000	-15909.97904	1.183006169e-11
4976000	-15909.97904	1.182801451e-11
4977000	-15909.97904	1.182596767e-11
4978000	-15909.97904	1.182392116e-11
4979000	-15909.97904	1.182187498e-11
4980000	-15909.97904	1.181982913e-11
4981000	-15909.97904	1.181778361e-11
4982000	-15909.97904	1.181573843e-11
4983000	-15909.97904	1.181369358e-11
4984000	-15909.97904	1.181164906e-11
4985000	-15909.97904	1.180960488e-11
4986000	-15909.97904	1.180756103e-11
4987000	-15909.97904	1.18055175e-11
4988000	-15909.97904	1.180347431e-11
4989000	-15909.97904	1.180143146e-11
4990000	-15909.97904	1.179938893e-11
4991000	-15909.97904	1.179734674e-11
4992000	-15909.97904	1.179530488e-11
4993000	-15909.97904	1.179326335e-11
4994000	-15909.97904	1.179122215e-11
4995000	-15909.97904	1.178918128e-11
4996000	-15909.97904	1.178714075e-11
4997000	-15909.97904	1.178510055e-11
4998000	-15909.97904	1.178306067e-11
4999000	-15909.97904	1.178102113e-11
5000000	-15909.97904	1.177898193e-11
5001000	-15846.10031	0.148371634
5002000	-15861.36985	0.2827488189
5003000	-15908.15869	0.4147565708
5004000	-15913.74247	0.06111202338
5005000	-15913.7338	0.01756970816
5006000	-15913.26981	0.06457741919
5007000	-15910.06459	0.06021742455
5008000	-15905.69117	0.01339943472
5009000	-15906.63829	0.01201257316
5010000	-15909.84502	0.01262083405
5011000	-15911.29856	0.002479162906
5012000	-15911.04367	0.002011414022
5013000	-15910.08495	0.002703312273
5014000	-15909.35104	0.0009242959974
5015000	-15909.38744	0.0004172792106
5016000	-15909.74995	0.0005782047694
5017000	-15910.20465	0.0001940025487
5018000	-15910.2861	6.892689082e-05
5019000	-15910.09943	0.0001374916844
5020000	-15909.88666	4.991610062e-05
5021000	-15909.82391	1.516207714e-05
5022000	-15909.89879	3.023317165e-05
5023000	-15910.00717	1.135695453e-05
5024000	-15910.04933	3.124085304e-06
5025000	-15910.01754	5.962177321e-06
5026000	-15909.9505	3.004212393e-06
5027000	-15909.93671	8.489943404e-07
5028000	-15909.9568	1.253066431e-06
5029000	-15909.9834	7.239913033e-07
5030000	-15909.99246	1.041841645e-07
5031000	-15909.98552	2.635099466e-07
5032000	-15909.97213	1.968525547e-07
5033000	-15909.96567	3.029240827e-08
5034000	-15909.97003	5.539044866e-08
5035000	-15909.97663	3.68620648e-08
5036000	-15909.97686	6.587591712e-09
5037000	-15909.97675	1.302208869e-08
5038000	-15909.97453	9.975015406e-09
5039000	-15909.97247	2.116859894e-09
5040000	-15909.9744	1.840320109e-09
5041000	-15909.97458	2.135947416e-09
5042000	-15909.97469	6.147084004e-10
5043000	-15909.97467	4.708063926e-10
5044000	-15909.9746	5.4638756e-10
5045000	-15909.97455	9.382761255e-11
5046000	-15909.97454	8.123736149e-11
5047000	-15909.97458	1.2162338e-10
5048000	-15909.97462	3.382902813e-11
5049000	-15909.97462	2.156200951e-11
5050000	-15909.9746	2.339134586e-11
5051000	-15909.97459	7.935240449e-12
5052000	-15909.97458	3.592777079e-12
5053000	-15909.97459	5.691551822e-12
5054000	-15909.9746	2.489225971e-12
5055000	-15909.9746	6.214336623e-13
5056000	-15909.9746	1.30648864e-12
5057000	-15909.97459	5.443549717e-13
5058000	-15909.97459	1.726892323e-13
5059000	-15909.97459	3.410510375e-13
5060000	-15909.9746	1.694158807e-13
5061000	-15909.9746	8.71097085e-14
5062000	-15909.9746	1.019045211e-13
5063000	-15909.97459	7.693698089e-14
5064000	-15909.97459	5.665203786e-14
5065000	-15909.97459	5.986746443e-14
5066000	-15909.97459	5.712439438e-14
5067000	-15909.97459	4.988846276e-14
5068000	-15909.97459	5.072161616e-14
5069000	-15909.97459	5.038321237e-14
5070000	-15909.97459	4.885916739e-14
5071000	-15909.97459	4.917195738e-14
5072000	-15909.97459	4.896706949e-14
5073000	-15909.97459	4.862164783e-14
5074000	-15909.97459	4.865303773e-14
5075000	-15909.97459	4.864010181e-14
5076000	-15909.97459	4.858351096e-14
5077000	-15909.97459	4.857104094e-14
5078000	-15909.97459	4.857037685e-14
5079000	-15909.97459	4.855455387e-14
5080000	-15909.97459	4.855177759e-14
5081000	-15909.97459	4.855377859e-14
5082000	-15909.97459	4.854906424e-14
5083000	-15909.97459	4.854776236e-14
5084000	-15909.97459	4.854757017e-14
5085000	-15909.97459	4.854624943e-14
5086000	-15909.97459	4.854567337e-14
5087000	-15909.97459	4.854518476e-14
5088000	-15909.97459	4.854451104e-14
5089000	-15909.97459	4.854393331e-14
5090000	-15909.97459	4.854342733e-14
5091000	-15909.97459	4.854288832e-14
5092000	-15909.97459	4.854234969e-14
5093000	-15909.97459	4.854183571e-14
5094000	-15909.97459	4.854131057e-14
5095000	-15909.97459	4.854078655e-14
5096000	-15909.97459	4.854026903e-14
5097000	-15909.97459	4.853974839e-14
5098000	-15909.97459	4.853922828e-14
5099000	-15909.97459	4.853870926e-14
5100000	-15909.97459	4.85381898e-14
5101000	-15909.97459	4.853767037e-14
5102000	-15909.97459	4.853715117e-14
5103000	-15909.97459	4.853663194e-14
5104000	-15909.97459	4.853611268e-14
5105000	-15909.97459	4.853559349e-14
5106000	-15909.97459	4.85350743e-14
5107000	-15909.97459	4.853455509e-14
5108000	-15909.97459	4.853403591e-14
5109000	-15909.97459	4.853351674e-14
5110000	-15909.97459	4.853299757e-14
5111000	-15909.97459	4.85324784e-14
5112000	-15909.97459	4.853195924e-14
5113000	-15909.97459	4.853144009e-14
5114000	-15909.97459	4.853092093e-14
5115000	-15909.97459	4.85304018e-14
5116000	-15909.97459	4.852988266e-14
5117000	-15909.97459	4.852936352e-14
5118000	-15909.97459	4.852884439e-14
5119000	-15909.97459	4.852832526e-14
5120000	-15909.97459	4.852780614e-14
5121000	-15909.97459	4.852728703e-14
5122000	-15909.97459	4.852676792e-14
5123000	-15909.97459	4.852624882e-14
5124000	-15909.97459	4.852572972e-14
5125000	-15909.97459	4.852521062e-14
5126000	-15909.97459	4.852469154e-14
5127000	-15909.97459	4.852417246e-14
5128000	-15909.97459	4.852365338e-14
5129000	-15909.97459	4.85231343e-14
5130000	-15909.97459	4.852261524e-14
5131000	-15909.97459	4.852209618e-14
5132000	-15909.97459	4.852157712e-14
5133000	-15909.97459	4.852105807e-14
5134000	-15909.97459	4.852053903e-14
5135000	-15909.97459	4.852001998e-14
5136000	-15909.97459	4.851950094e-14
5137000	-15909.97459	4.851898192e-14
5138000	-15909.97459	4.851846288e-14
5139000	-15909.97459	4.851794386e-14
5140000	-15909.97459	4.851742485e-14
5141000	-15909.97459	4.851690584e-14
5142000	-15909.97459	4.851638683e-14
5143000	-15909.97459	4.851586783e-14
5144000	-15909.97459	4.851534884e-14
5145000	-15909.97459	4.851482985e-14
5146000	-15909.97459	4.851431087e-14
5147000	-15909.97459	4.851379189e-14
5148000	-15909.97459	4.851327292e-14
5149000	-15909.97459	4.851275394e-14
5150000	-15909.97459	4.851223498e-14
5151000	-15909.97459	4.851171602e-14
5152000	-15909.97459	4.851119707e-14
5153000	-15909.97459	4.851067812e-14
5154000	-15909.97459	4.851015918e-14
5155000	-15909.97459	4.850964024e-14
5156000	-15909.97459	4.850912131e-14
5157000	-15909.97459	4.850860238e-14
5158000	-15909.97459	4.850808345e-14
5159000	-15909.97459	4.850756454e-14
5160000	-15909.97459	4.850704563e-14
5161000	-15909.97459	4.850652672e-14
5162000	-15909.97459	4.850600782e-14
5163000	-15909.97459	4.850548893e-14
5164000	-15909.97459	4.850497003e-14
5165000	-15909.97459	4.850445115e-14
5166000	-15909.97459	4.850393226e-14
5167000	-15909.97459	4.850341339e-14
5168000	-15909.97459	4.850289451e-14
5169000	-15909.97459	4.850237565e-14
5170000	-15909.97459	4.850185679e-14
5171000	-15909.97459	4.850133794e-14
5172000	-15909.97459	4.850081909e-14
5173000	-15909.97459	4.850030025e-14
5174000	-15909.97459	4.84997814e-14
5175000	-15909.97459	4.849926257e-14
5176000	-15909.97459	4.849874374e-14
5177000	-15909.97459	4.849822492e-14
5178000	-15909.97459	4.84977061e-14
5179000	-15909.97459	4.849718728e-14
5180000	-15909.97459	4.849666847e-14
5181000	-15909.97459	4.849614967e-14
5182000	-15909.97459	4.849563088e-14
5183000	-15909.97459	4.849511209e-14
5184000	-15909.97459	4.84945933e-14
5185000	-15909.97459	4.849407452e-14
5186000	-15909.97459	4.849355574e-14
5187000	-15909.97459	4.849303696e-14
5188000	-15909.97459	4.849251819e-14
5189000	-15909.97459	4.849199943e-14
5190000	-15909.97459	4.849148068e-14
5191000	-15909.97459	4.849096193e-14
5192000	-15909.97459	4.849044319e-14
5193000	-15909.97459	4.848992444e-14
5194000	-15909.97459	4.84894057e-14
5195000	-15909.97459	4.848888697e-14
5196000	-15909.97459	4.848836825e-14
5197000	-15909.97459	4.848784953e-14
5198000	-15909.97459	4.848733081e-14
5199000	-15909.97459	4.84868121e-14
5200000	-15909.97459	4.84862934e-14
5201000	-15909.97459	4.84857747e-14
5202000	-15909.97459	4.848525601e-14
5203000	-15909.97459	4.848473732e-14
5204000	-15909.97459	4.848421864e-14
5205000	-15909.97459	4.848369995e-14
5206000	-15909.97459	4.848318128e-14
5207000	-15909.97459	4.848266261e-14
5208000	-15909.97459	4.848214395e-14
5209000	-15909.97459	4.848162528e-14
5210000	-15909.97459	4.848110663e-14
5211000	-15909.97459	4.848058798e-14
5212000	-15909.97459	4.848006935e-14
5213000	-15909.97459	4.847955071e-14
5214000	-15909.97459	4.847903208e-14
5215000	-15909.97459	4.847851344e-14
5216000	-15909.97459	4.847799482e-14
5217000	-15909.97459	4.847747621e-14
5218000	-15909.97459	4.84769576e-14
5219000	-15909.97459	4.8476439e-14
5220000	-15909.97459	4.847592039e-14
5221000	-15909.97459	4.847540179e-14
5222000	-15909.97459	4.847488321e-14
